AAO78252.1	WP_149626228.1	41.706	211	119	3	28	236	19	227	4.21e-51	177	2607730
AAO78252.1	WP_197720907.1	44.860	214	112	3	28	237	34	245	4.87e-51	177	73010
AAO78252.1	WP_133537109.1	40.758	211	121	3	28	236	19	227	2.65e-50	174	1325435
AAO78252.1	WP_105712671.1	41.709	199	114	2	42	238	1	199	2.86e-50	174	1827285
AAO78252.1	WP_012909371.1	41.315	213	119	3	28	236	19	229	1.03e-49	173	125;530564
AAO78252.1	WP_121897937.1	44.186	215	113	4	28	237	19	231	3.34e-49	172	1852017
AAO78252.1	WP_125344594.1	39.810	211	123	3	28	236	19	227	3.19e-47	167	321269
AAO78252.1	MCE7991650.1	39.035	228	135	3	11	236	2	227	5.18e-47	166	1964215
AAO78252.1	NER24802.1	41.818	220	116	6	28	237	19	236	3.82e-45	162	2607769
AAO78252.1	NCQ92070.1	39.545	220	121	6	28	237	19	236	9.13e-43	155	2685977;2685978;2685981
AAO78252.1	MCQ5182966.1	66.038	106	36	0	104	209	3	108	1.41e-42	150	823
AAO78252.1	REJ51290.1	39.545	220	121	6	28	237	19	236	1.88e-42	155	2060474
AAO78252.1	NEO58885.1	40.000	220	120	6	28	237	19	236	1.16e-41	153	2607811
AAO78252.1	WP_236115769.1	39.908	218	122	5	27	237	18	233	2.02e-41	152	2909667
AAO78252.1	WP_207380639.1	38.767	227	127	6	20	236	11	235	3.03e-41	152	2814293
AAO78252.1	ETW93821.1	35.468	203	131	0	41	243	4	206	1.28e-40	149	1429438
AAO78252.1	PXF48067.1	37.850	214	127	3	28	236	39	251	2.22e-40	150	448386
AAO78252.1	WP_207321561.1	38.326	227	128	6	20	236	11	235	3.27e-40	149	2814292
AAO78252.1	GHV49743.1	45.062	162	88	1	76	237	1	161	1.14e-39	145	2044936
AAO78252.1	WP_051214019.1	37.931	232	129	6	19	237	4	233	1.24e-39	148	454601
AAO78252.1	WP_117394815.1	37.931	232	129	6	19	237	4	233	2.96e-39	147	454601
AAO78252.1	NQY95417.1	44.521	146	81	0	28	173	19	164	6.31e-39	143	2268179
AAO78252.1	XP_005710530.1	38.942	208	121	3	33	236	39	244	7.00e-39	145	2769
AAO78252.1	WP_207325153.1	38.356	219	123	6	28	236	19	235	1.09e-38	145	2814292
AAO78252.1	MBO6624016.1	42.051	195	106	4	48	237	3	195	1.82e-38	144	1914329
AAO78252.1	MBO6603666.1	41.969	193	105	4	50	237	2	192	1.60e-37	141	1914329
AAO78252.1	WP_208111211.1	38.813	219	123	6	27	237	18	233	1.61e-37	142	483324
AAO78252.1	MBR1693707.1	33.190	232	138	6	20	236	10	239	3.39e-35	136	1898203
AAO78252.1	WP_002614061.1	33.178	214	139	2	26	236	19	231	9.37e-35	135	41;378806
AAO78252.1	XP_022093498.1	32.743	226	141	3	20	237	31	253	1.99e-34	134	133434
AAO78252.1	XP_038050170.1	34.673	199	125	2	42	238	60	255	1.47e-33	132	46514
AAO78252.1	XP_003730491.2	35.407	209	126	4	32	238	53	254	3.42e-33	131	7668
AAO78252.1	XP_030844619.1	35.678	199	123	3	42	238	59	254	1.15e-32	130	7668
AAO78252.1	XP_030844031.1	35.678	199	123	3	42	238	59	254	1.44e-32	130	7668
AAO78252.1	XP_030844616.1	35.885	209	125	5	32	238	78	279	3.39e-32	129	7668
AAO78252.1	XP_030844615.1	35.885	209	125	5	32	238	78	279	2.01e-31	127	7668
AAO78252.1	XP_052212568.1	31.250	224	142	4	21	238	21	238	8.12e-31	125	45954
AAO78252.1	XP_022093516.1	33.014	209	114	2	42	237	64	259	2.24e-29	122	133434
AAO78252.1	HAS42904.1	41.935	155	84	4	86	237	1	152	3.36e-29	118	2053581
AAO78252.1	WP_078745630.1	30.144	209	144	2	28	236	25	231	2.91e-28	118	64969
AAO78252.1	XP_052075269.1	28.947	228	158	2	15	238	8	235	4.15e-28	117	6549
AAO78252.1	WP_038801483.1	34.054	185	118	2	28	209	24	207	8.67e-28	117	111527
AAO78252.1	XP_021377140.1	28.448	232	159	4	9	239	3	228	1.31e-27	116	6573
AAO78252.1	MBR3314682.1	33.023	215	133	5	33	236	26	240	2.09e-27	116	2485926
AAO78252.1	XP_052800071.1	30.457	197	134	2	42	235	45	241	2.40e-27	116	6604
AAO78252.1	XP_052075268.1	30.275	218	148	2	25	238	18	235	3.94e-27	115	6549
AAO78252.1	WP_232516833.1	33.516	182	117	2	28	206	24	204	4.21e-27	115	28450
AAO78252.1	WP_038722475.1	33.516	182	117	2	28	206	25	205	4.45e-27	115	28450
AAO78252.1	WP_023359741.1	30.556	216	142	3	28	236	24	238	7.16e-27	114	28450;1241583
AAO78252.1	XP_052800065.1	29.949	197	135	2	42	235	73	269	8.60e-27	115	6604
AAO78252.1	AIV52139.1	33.514	185	119	2	28	209	24	207	9.43e-27	114	1437000
AAO78252.1	WP_239693774.1	33.514	185	119	2	28	209	24	207	9.84e-27	114	28450
AAO78252.1	WP_256727712.1	33.514	185	119	2	28	209	26	209	9.98e-27	114	28450
AAO78252.1	WP_229656331.1	33.514	185	119	2	28	209	24	207	1.00e-26	114	28450
AAO78252.1	WP_235512831.1	33.514	185	119	2	28	209	26	209	1.08e-26	114	28450
AAO78252.1	WP_229653324.1	33.514	185	119	2	28	209	24	207	1.19e-26	114	28450;1249468
AAO78252.1	WP_223854489.1	33.514	185	119	2	28	209	24	207	1.27e-26	114	28450;1249472;1435372;1435991;1435994;1437003;1439859
AAO78252.1	WP_229274563.1	33.514	185	119	2	28	209	26	209	1.39e-26	114	28450
AAO78252.1	WP_259657854.1	33.514	185	119	2	28	209	24	207	1.44e-26	114	28450
AAO78252.1	ARK69056.1	33.514	185	119	2	28	209	25	208	1.46e-26	114	28450
AAO78252.1	WP_231747168.1	32.973	185	120	2	28	209	26	209	1.48e-26	114	1385590
AAO78252.1	MBR3159736.1	32.558	215	134	5	33	236	26	240	1.48e-26	114	2485926
AAO78252.1	WP_225316976.1	33.514	185	119	2	28	209	24	207	1.55e-26	114	28450;1249658;1306417
AAO78252.1	WP_225315235.1	33.514	185	119	2	28	209	26	209	1.61e-26	114	28450
AAO78252.1	EDU08025.1	33.514	185	119	2	28	209	3	186	1.89e-26	113	331109
AAO78252.1	WP_256722135.1	33.514	185	119	2	28	209	26	209	2.10e-26	113	28450
AAO78252.1	WP_232733670.1	33.514	185	119	2	28	209	24	207	2.11e-26	113	28450;32008
AAO78252.1	WP_223873551.1	33.514	185	119	2	28	209	26	209	2.16e-26	113	32008
AAO78252.1	WP_231752114.1	32.973	185	120	2	28	209	24	207	2.34e-26	113	1637842
AAO78252.1	XP_030844030.1	36.158	177	106	4	32	208	78	247	2.36e-26	114	7668
AAO78252.1	WP_259602128.1	33.514	185	119	2	28	209	37	220	2.48e-26	113	28450
AAO78252.1	WAR02110.1	28.846	208	144	3	42	245	45	252	2.60e-26	114	6604
AAO78252.1	XP_052802426.1	29.442	197	136	2	42	235	73	269	3.01e-26	114	6604
AAO78252.1	WP_259344373.1	33.514	185	119	2	28	209	24	207	3.70e-26	112	28450
AAO78252.1	XP_019617645.1	31.963	219	135	4	26	236	52	264	3.80e-26	114	7741
AAO78252.1	CAC5425173.1	31.308	214	141	3	30	238	23	235	4.06e-26	112	42192
AAO78252.1	XP_052800069.1	28.708	209	145	3	42	246	71	279	4.89e-26	114	6604
AAO78252.1	WP_256722503.1	33.514	185	119	2	28	209	26	209	5.98e-26	112	28450
AAO78252.1	WP_259644815.1	33.514	185	119	2	28	209	24	207	6.21e-26	112	28450
AAO78252.1	XP_052801802.1	28.708	209	145	3	42	246	71	279	7.27e-26	114	6604
AAO78252.1	MCM1088325.1	33.649	211	126	5	36	235	25	232	1.02e-25	111	2498093
AAO78252.1	XP_052075267.1	28.070	228	160	2	15	238	8	235	1.22e-25	111	6549
AAO78252.1	WAR02169.1	28.708	209	145	3	42	246	71	279	1.31e-25	113	6604
AAO78252.1	WP_231892035.1	32.432	185	121	2	28	209	24	207	1.46e-25	111	1636425
AAO78252.1	CAC5425770.1	29.500	200	138	1	42	238	1	200	3.31e-25	109	42192
AAO78252.1	WP_086479089.1	29.851	201	140	1	36	236	45	244	4.23e-25	110	1434821
AAO78252.1	XP_052797734.1	30.500	200	136	2	42	238	67	266	7.53e-25	110	6604
AAO78252.1	XP_052797733.1	30.500	200	136	2	42	238	68	267	7.78e-25	110	6604
AAO78252.1	WP_259676355.1	33.516	182	117	2	28	206	26	206	1.00e-24	109	28450
AAO78252.1	VBP05719.1	33.516	182	117	2	28	206	24	204	1.22e-24	108	28450
AAO78252.1	XP_052227269.1	25.822	213	156	1	28	238	27	239	1.54e-24	108	45954
AAO78252.1	OPL33125.1	28.070	228	160	2	15	238	8	235	1.72e-24	108	29158
AAO78252.1	XP_052802377.1	30.846	201	136	2	42	239	64	264	1.78e-24	108	6604
AAO78252.1	VDI32424.1	30.047	213	145	2	30	238	23	235	1.83e-24	108	29158
AAO78252.1	XP_015760767.1	31.381	239	135	10	9	236	19	239	2.21e-24	108	70779
AAO78252.1	XP_021377162.1	30.392	204	137	2	35	235	41	242	2.23e-24	108	6573
AAO78252.1	XP_052798545.1	30.500	200	136	2	42	238	67	266	2.27e-24	108	6604
AAO78252.1	XP_052802120.1	31.000	200	135	2	42	238	64	263	2.27e-24	108	6604
AAO78252.1	XP_052798544.1	30.500	200	136	2	42	238	68	267	2.55e-24	108	6604
AAO78252.1	CAB4016354.1	30.476	210	138	4	30	236	35	239	2.63e-24	108	317549
AAO78252.1	XP_027049566.1	31.746	189	120	4	55	236	37	223	3.35e-24	107	46731
AAO78252.1	KAI8511724.1	30.734	218	137	4	27	236	355	566	3.97e-24	112	7741
AAO78252.1	XP_033749938.1	30.973	226	140	5	18	235	9	226	4.09e-24	107	6579
AAO78252.1	CAH1265317.1	32.394	213	137	5	26	236	31	238	5.41e-24	107	7740
AAO78252.1	XP_052286866.1	25.822	213	156	1	28	238	27	239	5.89e-24	107	45954
AAO78252.1	XP_038068553.1	28.821	229	157	4	13	237	27	253	6.03e-24	107	46514
AAO78252.1	XP_044176822.1	30.631	222	134	8	25	236	28	239	6.28e-24	107	45264
AAO78252.1	XP_044176810.1	30.000	240	146	9	7	236	12	239	6.62e-24	107	45264
AAO78252.1	XP_044176820.1	31.364	220	131	8	27	236	30	239	8.34e-24	107	45264
AAO78252.1	XP_044176818.1	30.909	220	132	8	27	236	30	239	9.26e-24	107	45264
AAO78252.1	XP_044176816.1	30.909	220	132	8	27	236	30	239	9.46e-24	107	45264
AAO78252.1	NRE46958.1	35.625	160	99	2	50	206	2	160	9.64e-24	105	28450;342113
AAO78252.1	RMX41355.1	31.746	189	120	4	55	236	96	282	1.03e-23	107	46731
AAO78252.1	XP_044176814.1	30.000	240	146	9	7	236	12	239	1.05e-23	106	45264
AAO78252.1	CAG2251094.1	27.706	231	157	3	15	238	8	235	1.36e-23	106	6550
AAO78252.1	XP_028657201.2	31.553	206	132	6	34	235	38	238	1.68e-23	105	27687
AAO78252.1	XP_021377138.1	28.502	207	137	2	35	235	4	205	1.71e-23	106	6573
AAO78252.1	MBW4672456.1	35.948	153	95	2	42	192	36	187	1.87e-23	105	2839659
AAO78252.1	XP_021377137.1	27.962	211	141	2	31	235	41	246	1.97e-23	107	6573
AAO78252.1	XP_020625043.1	29.126	206	140	3	33	233	32	236	2.29e-23	105	48498
AAO78252.1	WP_254564068.1	27.826	230	157	4	9	233	2	227	2.30e-23	107	2954806
AAO78252.1	WP_128832243.1	31.443	194	125	3	50	236	2	194	2.53e-23	104	28450
AAO78252.1	WP_154235112.1	35.625	160	99	2	50	206	2	160	2.76e-23	104	28450
AAO78252.1	XP_021377135.1	27.962	211	141	2	31	235	57	262	2.96e-23	107	6573
AAO78252.1	XP_021377136.1	27.962	211	141	2	31	235	45	250	3.42e-23	106	6573
AAO78252.1	WP_143281142.1	34.969	163	102	2	50	209	2	163	3.55e-23	103	28450
AAO78252.1	WP_111952238.1	34.969	163	102	2	50	209	2	163	4.26e-23	103	28450
AAO78252.1	XP_052800067.1	28.426	197	138	2	42	235	45	241	4.96e-23	104	6604
AAO78252.1	WP_111963042.1	35.625	160	99	2	50	206	2	160	6.37e-23	103	28450;32008;1290412;1290413;1290414;1290415
AAO78252.1	WP_143292595.1	34.969	163	102	2	50	209	2	163	6.64e-23	103	28450
AAO78252.1	XP_045192634.1	27.350	234	157	5	8	235	4	230	7.78e-23	103	6596
AAO78252.1	XP_052798102.1	28.426	197	138	2	42	235	45	241	8.05e-23	104	6604
AAO78252.1	MCM1144885.1	31.100	209	136	4	36	236	25	233	1.35e-22	103	1955243;2028282
AAO78252.1	WP_108033887.1	35.000	160	100	2	50	206	2	160	1.89e-22	102	1385591
AAO78252.1	XP_052797735.1	33.775	151	100	0	42	192	68	218	2.40e-22	103	6604
AAO78252.1	WP_122632739.1	35.625	160	99	2	50	206	2	160	2.42e-22	101	28450
AAO78252.1	WAR02117.1	36.154	130	83	0	42	171	252	381	5.04e-22	105	6604
AAO78252.1	WAR02117.1	30.405	148	102	1	42	188	45	192	1.23e-17	92.8	6604
AAO78252.1	XP_039608874.1	29.612	206	136	5	34	235	18	218	5.81e-22	101	55291
AAO78252.1	XP_028412868.1	30.085	236	151	6	4	236	27	251	6.37e-22	102	151771
AAO78252.1	WP_152615976.1	34.356	163	103	2	50	209	2	163	7.66e-22	100	28450
AAO78252.1	WAR02170.1	29.412	204	134	4	42	241	73	270	1.34e-21	103	6604
AAO78252.1	WP_259649867.1	33.333	150	97	1	28	174	26	175	1.52e-21	99.8	28450
AAO78252.1	XP_052248469.1	27.041	196	141	1	42	235	17	212	1.85e-21	100	45954
AAO78252.1	XP_045173390.1	29.000	200	133	2	42	235	27	223	1.85e-21	100	6596
AAO78252.1	VBL77151.1	33.333	150	97	1	28	174	24	173	1.89e-21	99.4	28450
AAO78252.1	XP_028412847.1	28.241	216	147	4	24	236	24	234	2.14e-21	100	151771
AAO78252.1	WAR02111.1	29.412	204	134	4	42	241	73	270	2.52e-21	103	6604
AAO78252.1	XP_020903754.1	31.720	186	116	3	56	233	61	243	3.17e-21	100	2652724
AAO78252.1	XP_043938478.1	34.146	205	126	6	36	236	38	237	4.75e-21	99.4	7888
AAO78252.1	XP_052799166.1	31.061	132	91	0	42	173	45	176	8.89e-21	97.4	6604
AAO78252.1	XP_045192636.1	28.571	210	142	3	32	235	23	230	9.68e-21	98.6	6596
AAO78252.1	XP_052075271.1	27.586	232	160	3	15	238	8	239	1.02e-20	98.6	6549
AAO78252.1	XP_046871482.1	31.818	198	126	6	42	236	12	203	3.16e-20	97.1	137520
AAO78252.1	VDI50242.1	29.630	162	113	1	15	175	8	169	6.45e-20	94.7	29158
AAO78252.1	VDI50241.1	29.630	162	113	1	15	175	8	169	6.88e-20	94.7	29158
AAO78252.1	KAH3823320.1	30.137	146	102	0	28	173	27	172	7.06e-20	95.1	45954
AAO78252.1	RMX41353.1	37.037	135	79	3	55	185	48	180	7.17e-20	94.7	46731
AAO78252.1	MCG8574541.1	41.935	93	54	0	42	134	1	93	9.42e-20	92.0	2021391
AAO78252.1	XP_015217116.1	30.732	205	129	6	37	236	36	232	1.07e-19	95.9	7918
AAO78252.1	KAH3823321.1	30.137	146	102	0	28	173	27	172	1.09e-19	95.5	45954
AAO78252.1	XP_033751116.1	30.542	203	126	4	39	236	5	197	1.21e-19	94.7	6579
AAO78252.1	XP_052232984.1	27.861	201	139	3	42	238	49	247	1.26e-19	95.9	45954
AAO78252.1	XP_046846899.1	29.592	196	132	3	46	236	65	259	1.81e-19	96.3	2897299
AAO78252.1	XP_045208400.1	26.601	203	138	4	42	237	29	227	2.20e-19	95.1	6596
AAO78252.1	XP_045193184.1	25.106	235	169	5	17	246	5	237	3.31e-19	94.7	6596
AAO78252.1	XP_052799156.1	31.538	130	89	0	42	171	45	174	8.03e-19	92.0	6604
AAO78252.1	XP_001636921.2	29.583	240	143	9	12	233	15	246	2.20e-18	92.8	45351
AAO78252.1	MBD5492913.1	28.761	226	143	6	29	236	18	243	2.62e-18	92.4	1898203
AAO78252.1	MCO5554051.1	30.732	205	134	6	37	233	62	266	2.82e-18	92.8	2759587
AAO78252.1	XP_020602320.1	29.167	192	131	3	46	233	58	248	2.84e-18	92.8	48498
AAO78252.1	XP_028407799.1	27.273	231	146	5	23	236	68	293	3.18e-18	93.2	151771
AAO78252.1	XP_020602281.1	29.167	192	131	3	46	233	119	309	5.63e-18	92.8	48498
AAO78252.1	XP_033751089.1	28.500	200	135	4	41	235	19	215	6.77e-18	90.5	6579
AAO78252.1	XP_052245484.1	26.289	194	141	1	42	233	66	259	9.46e-18	91.3	45954
AAO78252.1	CAC5368566.1	25.381	197	144	2	42	235	61	257	2.31e-17	90.1	42192
AAO78252.1	MCO5605367.1	28.641	206	138	5	33	233	56	257	2.36e-17	90.1	2759587
AAO78252.1	XP_044166690.1	30.244	205	133	7	36	234	57	257	3.93e-17	89.7	45264
AAO78252.1	EDO44858.1	28.750	240	145	9	12	233	15	246	4.07e-17	89.4	45351
AAO78252.1	CAC5368565.1	25.381	197	144	2	42	235	75	271	4.14e-17	89.7	42192
AAO78252.1	XP_028670513.1	31.000	200	133	4	37	234	41	237	4.26e-17	89.0	27687
AAO78252.1	XP_041096159.1	31.818	198	126	5	42	236	51	242	4.32e-17	89.0	7913
AAO78252.1	XP_021375612.1	26.667	195	140	1	42	236	13	204	4.79e-17	88.2	6573
AAO78252.1	XP_039608768.1	28.856	201	138	4	37	235	10	207	5.43e-17	87.8	55291
AAO78252.1	XP_021375613.1	27.179	195	139	1	42	236	13	204	6.09e-17	87.8	6573
AAO78252.1	MCG8454917.1	32.370	173	109	3	68	233	1	172	6.89e-17	87.0	2478486
AAO78252.1	XP_052075270.1	29.518	166	114	1	76	238	1	166	7.23e-17	86.7	6549
AAO78252.1	XP_015766209.1	32.979	188	114	7	55	236	78	259	9.58e-17	88.6	70779
AAO78252.1	VDI43265.1	24.873	197	145	2	42	235	70	266	1.04e-16	88.6	29158
AAO78252.1	XP_052093061.1	24.878	205	151	2	34	235	70	274	1.07e-16	88.6	6549
AAO78252.1	XP_043938556.1	29.412	204	137	5	35	236	32	230	1.71e-16	87.0	7888
AAO78252.1	XP_043938557.1	29.412	204	137	5	35	236	32	230	1.80e-16	87.0	7888
AAO78252.1	CAB4003239.1	30.612	147	90	3	53	192	22	163	1.91e-16	85.9	317549
AAO78252.1	XP_052093058.1	24.878	205	151	2	34	235	84	288	1.92e-16	88.2	6549
AAO78252.1	XP_015766211.1	31.383	188	117	7	55	236	78	259	2.53e-16	87.4	70779
AAO78252.1	MCO5571000.1	28.139	231	158	6	12	234	38	268	2.58e-16	87.4	2759587
AAO78252.1	XP_052093060.1	24.873	197	145	2	42	235	83	279	2.98e-16	87.4	6549
AAO78252.1	XP_052093059.1	24.873	197	145	2	42	235	83	279	3.17e-16	87.4	6549
AAO78252.1	XP_029210462.2	32.447	188	115	7	55	236	78	259	5.02e-16	86.7	45264
AAO78252.1	XP_052093057.1	24.873	197	145	2	42	235	97	293	5.04e-16	87.0	6549
AAO78252.1	XP_018610467.1	27.536	207	146	3	31	236	29	232	1.01e-15	85.5	113540
AAO78252.1	XP_028658786.1	27.941	204	136	5	37	235	10	207	1.31e-15	84.3	27687
AAO78252.1	KGC51248.1	32.353	136	88	2	77	209	1	135	2.48e-15	82.4	28450;1434209
AAO78252.1	AIO12757.1	32.353	136	88	2	77	209	1	135	2.69e-15	82.4	28450;557724;1086032;1086033;1247713;1249469;1306420;1306421;1408264;1434192;1434194;1434198;1434199;1434200;1434202;1434203;1434204;1434206;1434211;1434927;1435050;1435363;1435369;1435984;1435987;1435992;1439854;1439855;1439856;1439857;1439860;1439861
AAO78252.1	VDI32426.1	28.916	166	115	1	76	238	1	166	3.41e-15	82.0	29158
AAO78252.1	XP_021375624.1	26.396	197	136	3	42	235	13	203	4.13e-15	82.8	6573
AAO78252.1	WP_004553849.1	32.353	136	88	2	77	209	1	135	4.35e-15	82.0	28450;884204;1085027;1306419;2020481;2020482;2020483;2020484
AAO78252.1	XP_038153220.1	31.156	199	127	6	41	236	55	246	4.38e-15	84.0	77115
AAO78252.1	XP_036380957.1	29.858	211	142	5	28	237	25	230	6.31e-15	82.8	118141
AAO78252.1	XP_045173397.1	27.879	165	110	2	77	235	39	200	1.13e-14	82.0	6596
AAO78252.1	XP_044166688.1	30.978	184	119	6	55	234	78	257	1.32e-14	82.8	45264
AAO78252.1	WP_234367670.1	51.389	72	35	0	6	77	12	83	1.44e-14	78.2	2086575
AAO78252.1	XP_023657898.1	28.000	225	151	5	14	236	16	231	2.38e-14	81.6	1676925
AAO78252.1	CAC5397942.1	24.510	204	144	4	42	242	97	293	2.49e-14	82.4	42192
AAO78252.1	KAG7484926.1	29.557	203	138	4	35	236	52	250	2.83e-14	81.6	7932
AAO78252.1	XP_043938341.1	29.412	204	129	7	38	235	37	231	3.83e-14	80.9	7888
AAO78252.1	XP_039620521.1	27.014	211	127	4	37	234	41	237	4.02e-14	80.9	55291
AAO78252.1	KGS70506.1	31.618	136	89	2	77	209	1	135	4.21e-14	79.3	1435371
AAO78252.1	XP_043984437.1	28.638	213	144	5	27	236	47	254	4.33e-14	81.3	33528
AAO78252.1	CAG5862834.1	30.846	201	128	8	41	236	346	540	4.90e-14	83.2	238744
AAO78252.1	CAG5862834.1	27.966	236	158	10	4	236	28	254	4.47e-12	77.4	238744
AAO78252.1	MCO5550464.1	27.511	229	149	6	15	233	23	244	9.83e-14	80.1	2759587
AAO78252.1	VDI32425.1	26.761	213	133	3	30	238	23	216	1.33e-13	79.0	29158
AAO78252.1	MCO5572393.1	28.947	228	149	8	19	233	17	244	1.77e-13	79.3	2759587
AAO78252.1	XP_011472088.2	29.108	213	141	7	26	236	68	272	1.88e-13	80.1	8090
AAO78252.1	MCO5604186.1	27.805	205	137	5	38	233	77	279	1.88e-13	79.7	2759587
AAO78252.1	XP_036379824.1	28.774	212	145	5	28	238	25	231	2.16e-13	79.0	118141
AAO78252.1	KAH7295993.1	24.103	195	140	4	42	233	15	204	2.42e-13	78.2	49495
AAO78252.1	KAH7296003.1	25.128	195	138	4	42	233	12	201	4.82e-13	77.4	49495
AAO78252.1	MCO5552520.1	26.923	208	140	4	34	233	31	234	5.52e-13	77.8	2759587
AAO78252.1	MCO5580476.1	27.404	208	139	4	34	233	32	235	6.20e-13	77.8	2759587
AAO78252.1	XP_028254851.1	28.293	205	127	6	41	236	12	205	9.57e-13	76.6	210632
AAO78252.1	XP_022526869.1	28.019	207	132	9	38	236	27	224	1.19e-12	76.6	7994
AAO78252.1	RXN27468.1	26.341	205	146	4	34	236	6	207	1.26e-12	76.3	84645
AAO78252.1	XP_041935027.1	25.980	204	144	6	36	236	29	228	1.68e-12	76.3	34773
AAO78252.1	XP_051745946.1	26.341	205	146	4	34	236	22	223	1.71e-12	76.3	7959
AAO78252.1	XP_052074199.1	27.326	172	115	2	77	238	1	172	1.80e-12	75.1	6549
AAO78252.1	XP_050963038.1	26.341	205	146	4	34	236	19	220	2.14e-12	75.9	84645
AAO78252.1	WP_259643802.1	32.759	116	75	1	33	145	29	144	2.16e-12	73.9	28450
AAO78252.1	RXN25705.1	26.341	205	146	4	34	236	53	254	2.84e-12	76.3	84645
AAO78252.1	XP_047230824.1	28.571	203	136	6	38	237	2	198	3.15e-12	75.1	208333
